,Autor,Biografia,Novelas,link,Foto
21,Aguinaldo Silva,"Aguinaldo Silva nasceu em 7 de junho de 1943 em Carpina, Pernambuco. Jornalista com passagem por O Globo e editor do jornal alternativo O Lampião. Autor de mais de 15 livros publicados, Aguinaldo chegou à TV em 1979, como um dos roteiristas da série Plantão de Polícia, destacando-se na discussão de problemas brasileiros ligados à marginalidade, principalmente no choque entre polícia e bandido. Essa cancha o levou a assinar a minissérie Bandidos da Falange, em 1983, contando com Doc Comparato como colaborador – um aprimorado trabalho sobre a violência na Grande Rio.
Alcançou projeção nacional ao escrever os capítulos de muita audiência de Roque Santeiro, de Dias Gomes, entre 1985 e 1986. Foi coautor de Gilberto Braga em Vale Tudo, em 1988. Em 1989, adaptou o romance “Tieta do Agreste”, de Jorge Amado, com grande êxito. Atravessou os anos 1990 seguindo a linha de novelas regionais com tipos marcantes e realismo fantástico – fórmulas do sucesso de Roque Santeiro e Tieta.
A partir dos anos 2000, retornou ao drama urbano, tendo Senhora do Destino como um de seus maiores êxitos. Em 2015, foi premiado com um Emmy Internacional pela novela Império. Depois de mais de 40 anos de serviços prestados à TV Globo, deixou a emissora, ao final de 2019.
",Tempos Modernos,http://teledramaturgia.com.br/tempos-modernos/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/01/AGNALDO-SILVA02.png
22,Aguinaldo Silva,"Aguinaldo Silva nasceu em 7 de junho de 1943 em Carpina, Pernambuco. Jornalista com passagem por O Globo e editor do jornal alternativo O Lampião. Autor de mais de 15 livros publicados, Aguinaldo chegou à TV em 1979, como um dos roteiristas da série Plantão de Polícia, destacando-se na discussão de problemas brasileiros ligados à marginalidade, principalmente no choque entre polícia e bandido. Essa cancha o levou a assinar a minissérie Bandidos da Falange, em 1983, contando com Doc Comparato como colaborador – um aprimorado trabalho sobre a violência na Grande Rio.
Alcançou projeção nacional ao escrever os capítulos de muita audiência de Roque Santeiro, de Dias Gomes, entre 1985 e 1986. Foi coautor de Gilberto Braga em Vale Tudo, em 1988. Em 1989, adaptou o romance “Tieta do Agreste”, de Jorge Amado, com grande êxito. Atravessou os anos 1990 seguindo a linha de novelas regionais com tipos marcantes e realismo fantástico – fórmulas do sucesso de Roque Santeiro e Tieta.
A partir dos anos 2000, retornou ao drama urbano, tendo Senhora do Destino como um de seus maiores êxitos. Em 2015, foi premiado com um Emmy Internacional pela novela Império. Depois de mais de 40 anos de serviços prestados à TV Globo, deixou a emissora, ao final de 2019.
",Lara com Z,http://teledramaturgia.com.br/lara-com-z/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/01/AGNALDO-SILVA02.png
23,Aguinaldo Silva,"Aguinaldo Silva nasceu em 7 de junho de 1943 em Carpina, Pernambuco. Jornalista com passagem por O Globo e editor do jornal alternativo O Lampião. Autor de mais de 15 livros publicados, Aguinaldo chegou à TV em 1979, como um dos roteiristas da série Plantão de Polícia, destacando-se na discussão de problemas brasileiros ligados à marginalidade, principalmente no choque entre polícia e bandido. Essa cancha o levou a assinar a minissérie Bandidos da Falange, em 1983, contando com Doc Comparato como colaborador – um aprimorado trabalho sobre a violência na Grande Rio.
Alcançou projeção nacional ao escrever os capítulos de muita audiência de Roque Santeiro, de Dias Gomes, entre 1985 e 1986. Foi coautor de Gilberto Braga em Vale Tudo, em 1988. Em 1989, adaptou o romance “Tieta do Agreste”, de Jorge Amado, com grande êxito. Atravessou os anos 1990 seguindo a linha de novelas regionais com tipos marcantes e realismo fantástico – fórmulas do sucesso de Roque Santeiro e Tieta.
A partir dos anos 2000, retornou ao drama urbano, tendo Senhora do Destino como um de seus maiores êxitos. Em 2015, foi premiado com um Emmy Internacional pela novela Império. Depois de mais de 40 anos de serviços prestados à TV Globo, deixou a emissora, ao final de 2019.
",Fina Estampa,http://teledramaturgia.com.br/fina-estampa/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/01/AGNALDO-SILVA02.png
24,Aguinaldo Silva,"Aguinaldo Silva nasceu em 7 de junho de 1943 em Carpina, Pernambuco. Jornalista com passagem por O Globo e editor do jornal alternativo O Lampião. Autor de mais de 15 livros publicados, Aguinaldo chegou à TV em 1979, como um dos roteiristas da série Plantão de Polícia, destacando-se na discussão de problemas brasileiros ligados à marginalidade, principalmente no choque entre polícia e bandido. Essa cancha o levou a assinar a minissérie Bandidos da Falange, em 1983, contando com Doc Comparato como colaborador – um aprimorado trabalho sobre a violência na Grande Rio.
Alcançou projeção nacional ao escrever os capítulos de muita audiência de Roque Santeiro, de Dias Gomes, entre 1985 e 1986. Foi coautor de Gilberto Braga em Vale Tudo, em 1988. Em 1989, adaptou o romance “Tieta do Agreste”, de Jorge Amado, com grande êxito. Atravessou os anos 1990 seguindo a linha de novelas regionais com tipos marcantes e realismo fantástico – fórmulas do sucesso de Roque Santeiro e Tieta.
A partir dos anos 2000, retornou ao drama urbano, tendo Senhora do Destino como um de seus maiores êxitos. Em 2015, foi premiado com um Emmy Internacional pela novela Império. Depois de mais de 40 anos de serviços prestados à TV Globo, deixou a emissora, ao final de 2019.
",Império,http://teledramaturgia.com.br/imperio/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/01/AGNALDO-SILVA02.png
25,Aguinaldo Silva,"Aguinaldo Silva nasceu em 7 de junho de 1943 em Carpina, Pernambuco. Jornalista com passagem por O Globo e editor do jornal alternativo O Lampião. Autor de mais de 15 livros publicados, Aguinaldo chegou à TV em 1979, como um dos roteiristas da série Plantão de Polícia, destacando-se na discussão de problemas brasileiros ligados à marginalidade, principalmente no choque entre polícia e bandido. Essa cancha o levou a assinar a minissérie Bandidos da Falange, em 1983, contando com Doc Comparato como colaborador – um aprimorado trabalho sobre a violência na Grande Rio.
Alcançou projeção nacional ao escrever os capítulos de muita audiência de Roque Santeiro, de Dias Gomes, entre 1985 e 1986. Foi coautor de Gilberto Braga em Vale Tudo, em 1988. Em 1989, adaptou o romance “Tieta do Agreste”, de Jorge Amado, com grande êxito. Atravessou os anos 1990 seguindo a linha de novelas regionais com tipos marcantes e realismo fantástico – fórmulas do sucesso de Roque Santeiro e Tieta.
A partir dos anos 2000, retornou ao drama urbano, tendo Senhora do Destino como um de seus maiores êxitos. Em 2015, foi premiado com um Emmy Internacional pela novela Império. Depois de mais de 40 anos de serviços prestados à TV Globo, deixou a emissora, ao final de 2019.
",O Sétimo Guardião,http://teledramaturgia.com.br/o-setimo-guardiao/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/01/AGNALDO-SILVA02.png
26,Aimar Labaki,"Nascido em 8 de dezembro de 1960, Aimar Labaki é crítico de teatro, dramaturgo, ensaísta e tradutor brasileiro. Começou em televisão como colaborador em novelas de Lauro César Muniz. Escreveu o documentário “Brasil 500 – A Mostra do Redescobrimento”, em 2000. Foi também roteirista do programa de televisão Cine Conhecimento (1998-2003).
",Quem é Você,http://teledramaturgia.com.br/quem-e-voce/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/aimar_labaki.jpg
27,Aimar Labaki,"Nascido em 8 de dezembro de 1960, Aimar Labaki é crítico de teatro, dramaturgo, ensaísta e tradutor brasileiro. Começou em televisão como colaborador em novelas de Lauro César Muniz. Escreveu o documentário “Brasil 500 – A Mostra do Redescobrimento”, em 2000. Foi também roteirista do programa de televisão Cine Conhecimento (1998-2003).
",Zazá,http://teledramaturgia.com.br/zaza/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/aimar_labaki.jpg
28,Aimar Labaki,"Nascido em 8 de dezembro de 1960, Aimar Labaki é crítico de teatro, dramaturgo, ensaísta e tradutor brasileiro. Começou em televisão como colaborador em novelas de Lauro César Muniz. Escreveu o documentário “Brasil 500 – A Mostra do Redescobrimento”, em 2000. Foi também roteirista do programa de televisão Cine Conhecimento (1998-2003).
",Os Ricos Também Choram,http://teledramaturgia.com.br/os-ricos-tambem-choram/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/aimar_labaki.jpg
29,Aimar Labaki,"Nascido em 8 de dezembro de 1960, Aimar Labaki é crítico de teatro, dramaturgo, ensaísta e tradutor brasileiro. Começou em televisão como colaborador em novelas de Lauro César Muniz. Escreveu o documentário “Brasil 500 – A Mostra do Redescobrimento”, em 2000. Foi também roteirista do programa de televisão Cine Conhecimento (1998-2003).
",Seus Olhos,http://teledramaturgia.com.br/seus-olhos/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/aimar_labaki.jpg
30,Aimar Labaki,"Nascido em 8 de dezembro de 1960, Aimar Labaki é crítico de teatro, dramaturgo, ensaísta e tradutor brasileiro. Começou em televisão como colaborador em novelas de Lauro César Muniz. Escreveu o documentário “Brasil 500 – A Mostra do Redescobrimento”, em 2000. Foi também roteirista do programa de televisão Cine Conhecimento (1998-2003).
",Paixões Proibidas,http://teledramaturgia.com.br/paixoes-proibidas/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/aimar_labaki.jpg
31,Aimar Labaki,"Nascido em 8 de dezembro de 1960, Aimar Labaki é crítico de teatro, dramaturgo, ensaísta e tradutor brasileiro. Começou em televisão como colaborador em novelas de Lauro César Muniz. Escreveu o documentário “Brasil 500 – A Mostra do Redescobrimento”, em 2000. Foi também roteirista do programa de televisão Cine Conhecimento (1998-2003).
",Poder Paralelo,http://teledramaturgia.com.br/poder-paralelo/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/aimar_labaki.jpg
32,Aimar Labaki,"Nascido em 8 de dezembro de 1960, Aimar Labaki é crítico de teatro, dramaturgo, ensaísta e tradutor brasileiro. Começou em televisão como colaborador em novelas de Lauro César Muniz. Escreveu o documentário “Brasil 500 – A Mostra do Redescobrimento”, em 2000. Foi também roteirista do programa de televisão Cine Conhecimento (1998-2003).
",Órfãos da Terra,http://teledramaturgia.com.br/orfaos-da-terra/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/aimar_labaki.jpg
33,Aimar Labaki,"Nascido em 8 de dezembro de 1960, Aimar Labaki é crítico de teatro, dramaturgo, ensaísta e tradutor brasileiro. Começou em televisão como colaborador em novelas de Lauro César Muniz. Escreveu o documentário “Brasil 500 – A Mostra do Redescobrimento”, em 2000. Foi também roteirista do programa de televisão Cine Conhecimento (1998-2003).
",A Terra Prometida,http://teledramaturgia.com.br/a-terra-prometida/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/aimar_labaki.jpg
34,Alcides Nogueira,"Alcides Nogueira Pinto nasceu em Botucatu, São Paulo, em 28 de outubro de 1949, filho de família tradicional, sendo o pai médico e também escritor. Tide, como é conhecido, cresceu entre livros e aprendeu a ler e escrever antes mesmo de entrar na escola. Seu sonho era ser diplomata, mas acabou formado em Direito, com pós-graduação em Direito Autoral.
Em 1977, escreveu sua primeira peça, “A Farsa da Noiva Bombardeada”, espetáculo que ficou um mês em cartaz e foi censurado. Em 1981, veio o primeiro sucesso, “Lua de Cetim”, que recebeu 16 prêmios. O sucesso maior nos palcos foi “Feliz Ano Velho”, baseado no livro de Marcelo Rubens Paiva, com apresentações no exterior, inclusive, e 28 prêmios.
Para a TV, Tide começou escrevendo programas educativos e episódios das séries Joana e Caso Verdade. Após colaborar com Walther Negrão na novela Livre para Voar (1984-1985), fez sua estreia como autor solo com De Quina Pra Lua (1985-1986). Continuou colaborando com vários autores em novelas de sucesso, como Direito de Amar (1987), O Salvador da Pátria (1989), Rainha da Sucata (1990) e A Próxima Vítima (1995).
Em 2011, com a parceria de Geraldo Carneiro, reeditou com êxito a novela O Astro, de Janete Clair, que inaugurou um novo horário de novelas na Globo: o das 23 horas.
",Caso Verdade,http://teledramaturgia.com.br/caso-verdade/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/alcidesnogueira.jpg
35,Alcides Nogueira,"Alcides Nogueira Pinto nasceu em Botucatu, São Paulo, em 28 de outubro de 1949, filho de família tradicional, sendo o pai médico e também escritor. Tide, como é conhecido, cresceu entre livros e aprendeu a ler e escrever antes mesmo de entrar na escola. Seu sonho era ser diplomata, mas acabou formado em Direito, com pós-graduação em Direito Autoral.
Em 1977, escreveu sua primeira peça, “A Farsa da Noiva Bombardeada”, espetáculo que ficou um mês em cartaz e foi censurado. Em 1981, veio o primeiro sucesso, “Lua de Cetim”, que recebeu 16 prêmios. O sucesso maior nos palcos foi “Feliz Ano Velho”, baseado no livro de Marcelo Rubens Paiva, com apresentações no exterior, inclusive, e 28 prêmios.
Para a TV, Tide começou escrevendo programas educativos e episódios das séries Joana e Caso Verdade. Após colaborar com Walther Negrão na novela Livre para Voar (1984-1985), fez sua estreia como autor solo com De Quina Pra Lua (1985-1986). Continuou colaborando com vários autores em novelas de sucesso, como Direito de Amar (1987), O Salvador da Pátria (1989), Rainha da Sucata (1990) e A Próxima Vítima (1995).
Em 2011, com a parceria de Geraldo Carneiro, reeditou com êxito a novela O Astro, de Janete Clair, que inaugurou um novo horário de novelas na Globo: o das 23 horas.
",Livre para Voar,http://teledramaturgia.com.br/livre-para-voar/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/alcidesnogueira.jpg
36,Alcides Nogueira,"Alcides Nogueira Pinto nasceu em Botucatu, São Paulo, em 28 de outubro de 1949, filho de família tradicional, sendo o pai médico e também escritor. Tide, como é conhecido, cresceu entre livros e aprendeu a ler e escrever antes mesmo de entrar na escola. Seu sonho era ser diplomata, mas acabou formado em Direito, com pós-graduação em Direito Autoral.
Em 1977, escreveu sua primeira peça, “A Farsa da Noiva Bombardeada”, espetáculo que ficou um mês em cartaz e foi censurado. Em 1981, veio o primeiro sucesso, “Lua de Cetim”, que recebeu 16 prêmios. O sucesso maior nos palcos foi “Feliz Ano Velho”, baseado no livro de Marcelo Rubens Paiva, com apresentações no exterior, inclusive, e 28 prêmios.
Para a TV, Tide começou escrevendo programas educativos e episódios das séries Joana e Caso Verdade. Após colaborar com Walther Negrão na novela Livre para Voar (1984-1985), fez sua estreia como autor solo com De Quina Pra Lua (1985-1986). Continuou colaborando com vários autores em novelas de sucesso, como Direito de Amar (1987), O Salvador da Pátria (1989), Rainha da Sucata (1990) e A Próxima Vítima (1995).
Em 2011, com a parceria de Geraldo Carneiro, reeditou com êxito a novela O Astro, de Janete Clair, que inaugurou um novo horário de novelas na Globo: o das 23 horas.
",Joana,http://teledramaturgia.com.br/joana/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/alcidesnogueira.jpg
